Uninettuno_senseBox_1;1614431890.9309697;22.42;29.24;47.0;15.89;01338.20900;4318.98713;P9EIIEUVFZJCU9T9ZENTERGUVEMXTONULCKOKXOAKQSFGLMKWCXEEBVEYONMUHXCKR99HZZQ9WXUCU999
Uninettuno_senseBox_1;1614432001.9316547;22.44;29.62;45.7;17.09;01338.20956;4318.98648;ISLPRDOFMDTDKVNUEIFVRRGXQZRXBMYENPNFHJUPT9DZXFGIDXOXWKZGZRYOBIJBIWZXJWYHTOGQZJ999
Uninettuno_senseBox_1;1614432107.9326384;22.41;29.61;47.98;16.13;01338.20843;4318.98582;9GCXRGVLNYXEKQFBJUYZLO9DSPPJJLRHRHOIAJA9TBCSORNGUG9YZPGVQERCXKKA9ARMRXEPBWZUZI999
Uninettuno_senseBox_1;1614432230.9411225;22.5;29.77;45.92;16.86;01338.20913;4318.98953;QVPP9YGXENJDK9FUIBSYMRUTESYMKMBGZIMYSXTDKJHF9HMBBZWBHVGEWKEMEOMVYEHYYHXGSACYWP999
Uninettuno_senseBox_1;1614432337.945348;22.5;29.85;46.54;16.46;01338.21170;4318.98911;ECSBEJPACDE9QHFQEODRI9UGEGDTNLBRZWKUMQPDTPREDQOMYFUKZRX9WBVMCXXLCBKUMZHRRSVQIT999
Uninettuno_senseBox_1;1614432445.9407027;22.5;29.82;53.58;15.6;01338.21036;4318.99035;KFAQUQGQIENVYVXY9FYFNXWGESGRDGVEBBCQXXPBLEVACHIGEIQHFKJKMALTXGSPOOQRNMNFP9DRLS999
Uninettuno_senseBox_1;1614432540.9520297;22.45;29.96;47.89;16.22;01338.20942;4318.98893;CMRGCFKSDLEYNJG9JWPT9QBPAYQMTIMW9KVTADYVEEJMSDWQWVJKG9JZLXQUDNMHFFQGWEPSYNEKCM999
Uninettuno_senseBox_1;1614432658.6911952;22.39;30.17;45.38;16.28;E;E;WUWVPCGMMAVNNBEGERTS9UC9YCKFOFFJMEMGCWCOZMRKVEBQEYKWFVTCOCJRCSYKYKUCKTXLFO9TOI999
Uninettuno_senseBox_1;1614432767.683711;22.22;30.02;39.18;13.78;E;E;TW9WBSWRHMTWFBSAYRIBWLURXRYLDNSYNXNMARMLZIZWQAOVLXUWJZOERLNSYBOVGNNOJEAKHSAACB999
Uninettuno_senseBox_1;1614432867.6912804;22.19;30.02;44.46;13.36;E;E;DJAVSLGITLRIPSOCIQXYOCSHJGVJPO9RBFVPYOSCCMVZKAWTF9WIOFDSWPNUKHKJYZKUFDDLSJBZRL999
Uninettuno_senseBox_1;1614432994.6936948;22.15;30.7;37.42;13.19;E;E;QTKSWQJYCBAJXYSODVVZIWNRJWRD9HVTDVRCKBTXFJH9KSSYRUKICTMOMTNTQJALJXKFUSTHSMJTTP999
Uninettuno_senseBox_1;1614433099.6822684;22.2;30.81;46.62;15.96;E;E;UPMNCFEHCVDROPQRDTCPWPGNRXXZLYRXHFJRHSNPNIZ9TGLFRJMTODMVDVTKXSCQJUZGJHMZNXUGPA999
Uninettuno_senseBox_1;1614433209.690922;22.29;30.45;48.58;16.7;E;E;UDTHEFVFSNIGWVERTIOXKXMFBSULTDHWEUDACQZ9FUKZCHFUGMUILAPLZGONFFLBQXBSDIEDUGHJVQ999
Uninettuno_senseBox_1;1614433307.6903949;22.3;30.58;52.21;15.57;E;E;VHJRRMZSNOJARENSDYERDQFGUVKKNCLZKCZCQCHZ9WBR9LTKGJAHBQDSROOBQUWJTOIPDFQHVHNAHA999
Uninettuno_senseBox_1;1614433413.6837027;22.3;30.88;49.5;15.96;E;E;RKHQWSYOZGRAUSQEQI9YEBQZNOGXZQIAPGNZILLPX9SLBWJ9JXQ9ZJYLWBAOMEUAZYIHHLVDCJNEBT999
Uninettuno_senseBox_1;1614433529.6840796;22.36;30.82;45.33;15.07;E;E;GCPQLBQFJEZTQMULSMYTUHEIPUHUSCK9ZEHJZGKKSNKSUQFECBYZEFAZBQTWNBMRVPIMJEQQVUKCKI999
Uninettuno_senseBox_1;1614433637.6722631;22.4;30.38;43.3;13.9;E;E;ZYRIGTCFZWWJTDSLMGFGINQRHSHNBJJZMDQYFRHXXXCNLBMDRH99JIZJDETYGGE9B9ULKZSVIRDQPE999
Uninettuno_senseBox_1;1614433741.682318;22.27;31.33;41.43;14.24;E;E;KAGOOWBRLXRRVOALZUYTKCRSHPQJHOWYZQIJPOLVVYFCVOXJXVBSCDPJZORSFZOEOJNBPWEENNB9LA999
Uninettuno_senseBox_1;1614433857.680497;22.26;31.9;46.24;14.85;E;E;XUORQTZYSHHUYJIS9BOITUEEA9JRRYLAHGROLMTYLM9DJKOVBTTZIATKIWJRGAOYTUGSCAOPYTHPJO999
Uninettuno_senseBox_1;1614433971.6809902;22.49;31.37;41.95;13.56;E;E;UAMMCRQLQPIHSIWURPWJUYXXKGXOSTFSQUDPWIFEQCANOUODPIYPAQLSJKPIFDYGMXILXIDOSMMXWU999
Uninettuno_senseBox_1;1614434074.689327;22.51;31.02;40.81;13.83;E;E;UQCQG9AIMU9DIPUHMOFHMLTKUTDNTHMVFEEXRQTQIZTYMCGUMGARBAXK99WRAQRKJADYPDEVMBZVFF999
Uninettuno_senseBox_1;1614434176.692232;22.55;30.92;44.54;14.22;E;E;QHVFBAAXEYRSB9AQFD9TOLNCFVIVVKFISLXNBZAFXCKYVCYXMSLDZE9PQIUZZPBYEUGCCPRGSYRUOC999
